事件表,版本,名次,entity_id,primary_ticker,name,trigger_date,trigger_year,entry_A_date,超額,mcap,shares,cash,total_debt,has_total_debt,ttm_ocf,ttm_method,split_basis_suspect,dollar_vol_60d,rel60,px_vs_sma200,industry_kill,sic2,sic_description,is_foreign_filer,panel_period_end,panel_filed,currency,entry_date,exit_date,entry_close,entry_adj,exit_close,exit_adj,股票總回報,大市總回報,股票價格回報,大市價格回報,超額_總回報口徑,超額_價格口徑,口徑差,存檔超額,重算對照差,股票除息因子,大市除息因子,窗內最大單日升,窗內最大單日跌,窗內交易日,窗內代號,窗內代號數,代號可對應實體數,代號時段起,代號時段止,觸發日在代號時段內,觸發前股數,一年後股數,股數比,疑似拆股(股數比<=0.5 或 >=1.8),疑似單日異常(升>=80% 或 跌<=-50%),窗內換過代號
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",15,0000916540,DAR,DARLING INGREDIENTS INC.,2020-03-18,2020,2020-03-19,1.9968962513482875,2299821982.458173,163921741.0,72935000.0,,False,362621000.0,FY_latest,False,31143032.467079163,-0.3124309182167053,-0.3719054384633007,個別殺,20.0,Fats & Oils,False,2019-12-28,2020-02-25,USD,2020-03-19,2021-03-19,14.489999771118164,14.489999771118164,71.87000274658203,71.87000274658203,3.9599726626521514,0.6550364933122681,3.9599726626521514,0.6193922077332135,1.9968962513482875,2.0628606454732807,-0.06596439412499322,1.9968962513482875,0.0,0.0,0.02201090347899637,0.091076894906851,-0.10067815845042505,253,DAR,1,1,1995-11-29,,True,163921741.0,163172181.0,0.9954273301672656,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",16,0001528849,RH,RH,2017-02-10,2017,2017-02-13,1.9441776552402965,1033120502.9080504,40802548.0,55426000.0,,False,130392000.0,YTD_diff,False,50074466.662597656,-0.3211470544338226,-0.1983922159523244,個別殺,57.0,Retail-Furniture Stores,False,2016-10-29,2016-12-08,USD,2017-02-13,2018-02-13,25.889999389648438,25.889999389648438,88.80000305175781,88.80000305175781,2.429895911363466,0.16497586525006303,2.429895911363466,0.14275892562446701,1.9441776552402965,2.0014168644442485,-0.05723920920395198,1.9441776552402965,0.0,0.0,0.019441492975830865,0.4475921401486791,-0.256943215449304,253,RH,1,1,2011-09-09,,True,35902419.0,20478213.0,0.5703853269608379,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",17,0001973832,AU,AngloGold Ashanti PLC,2024-11-11,2024,2024-11-12,1.941572179824529,10539416940.342772,419729856.0,964000000.0,,False,971000000.0,FY_latest,False,60973664.7403717,-0.2582444250583648,0.0098341337045586,個別殺,10.0,Gold and Silver Ores,True,2023-12-31,2024-04-25,USD,2024-11-12,2025-11-14,24.6299991607666,22.63731575012207,79.38999938964844,75.87085723876953,2.35158364517491,0.13938514518275036,2.223304997756949,0.12569938883043386,1.941572179824529,1.8633798949698828,0.07819228485464613,1.941572179824529,0.0,0.03979724149816066,0.01215755865918644,0.10141590618121077,-0.1130295477496911,253,AU,1,1,2023-04-21,,True,419729856.0,503527052.0,1.1996455453481012,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",18,0001638833,SGRY,"Surgery Partners, Inc.",2020-03-06,2020,2020-03-09,1.8894103837943388,532687659.45108986,49506287.0,111300000.0,,False,149646000.0,YTD_diff,False,6750713.737726212,-0.2598488628864288,-0.0170346321572057,個別殺,80.0,"Services-General Medical & Surgical Hospitals, NEC",False,2019-09-30,2019-11-06,USD,2020-03-09,2021-03-09,9.770000457763672,9.770000457763672,40.599998474121094,40.599998474121094,3.155577950035668,0.43820966843021214,3.155577950035668,0.4118440648971746,1.8894103837943388,1.9433689267506473,-0.05395854295630853,1.8894103837943388,0.0,0.0,0.018674586088200718,0.47465438463104825,-0.26760564536403453,253,SGRY,1,1,2015-04-22,,True,49289926.0,59890985.0,1.2150755714260963,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",19,0001144879,APLD,Applied Digital Corp.,2025-02-25,2025,2025-02-26,1.8822074319603224,969642377.7053548,122739540.0,4435000.0,,False,52487000.0,YTD_diff,False,157245591.82300568,-0.2586992383003235,0.1798573175682898,個別殺,73.0,Services-Computer Processing & Data Preparation,False,2024-02-29,2024-04-11,USD,2025-02-26,2026-02-27,8.104999542236328,8.104999542236328,27.270000457763672,27.270000457763672,2.3645900059161935,0.1673656686214915,2.3645900059161935,0.15381642208562352,1.8822074319603224,1.9160531446019848,-0.03384571264166247,1.8822074319603224,0.0,0.0,0.011742982918700795,0.4846267139957223,-0.3594040725268445,253,APLD,1,1,2001-08-09,,True,222903471.0,285769539.0,1.2820327010520172,False,False,False
events_gatefix.csv,"A2(N2, gatefix, 資料不足當過閘)",20,0001511737,UI,Ubiquiti Inc.,2012-11-06,2012,2012-11-07,1.869105228604632,986841190.5079994,88984777.0,122060000.0,29591000.0,True,81788000.0,FY_latest,False,4440445.081520081,-0.2771627306938171,-0.4125271674552728,個別殺,36.0,Radio & Tv Broadcasting & Communications Equipment,False,2012-06-30,2012-09-28,USD,2012-11-07,2013-11-07,10.270000457763672,9.361621856689453,37.18000030517578,34.36398696899414,2.6707300823562923,0.2793989031003665,2.6202530329070557,0.2520039446568574,1.869105228604632,1.8915667944634755,-0.022461565858843624,1.869105228604632,0.0,0.01394296171853604,0.021880888283476896,0.24528307580379405,-0.0974297008237579,253,UI,1,1,2011-06-17,,True,88543801.0,87639156.0,0.9897830792242588,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",1,0000317788,APPS,"Digital Turbine, Inc.",2020-02-10,2020,2020-02-11,11.705683397360184,560347483.4689102,86741096.0,33714000.0,,False,22186000.0,YTD_diff,False,14976599.338626862,-0.2840596735477447,0.0327407807758819,個別殺,67.0,Patent Owners & Lessors,False,2019-12-31,2020-02-10,USD,2020-02-11,2021-02-10,5.900000095367432,5.900000095367432,88.8499984741211,88.8499984741211,14.059321531856318,0.18524293899729471,14.059321531856318,0.16351481002749013,11.705683397360184,11.942956464387862,-0.2372730670276777,11.705683397360184,0.0,0.0,0.01867456158060521,0.3192419846351393,-0.22448982074329182,253,APPS,1,1,1995-12-22,,True,86741096.0,89413606.0,1.0308101940515024,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",2,0001477641,DQ,DAQO NEW ENERGY CORP.,2020-05-14,2020,2020-05-15,4.011141292429923,3385947156.114716,347419152.0,52684734.0,329678633.0,True,180990569.0,FY_latest,False,13294181.86712265,-0.2591696679592132,-0.0206402634109195,個別殺,36.0,Semiconductors & Related Devices,True,2019-12-31,2020-04-24,USD,2020-05-15,2021-05-17,9.640000343322754,9.640000343322754,71.23999786376953,71.23999786376953,6.390041008983434,0.4747221396744876,6.390041008983434,0.4514461044622631,4.011141292429923,4.091502182729219,-0.08036089029929538,4.011141292429923,0.0,0.0,0.016036444715835874,0.2525081386440946,-0.17719741362289454,253,DQ,1,1,2010-01-12,,True,347419152.0,372534652.0,1.0722916392358244,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",3,0001463101,ENPH,"Enphase Energy, Inc.",2019-10-30,2019,2019-10-31,3.600580356905249,2295957167.011881,122385775.0,203046000.0,104062000.0,True,38671000.0,YTD_diff,False,136733109.31549072,-0.3847314119338989,0.0905867394430952,個別殺,36.0,Semiconductors & Related Devices,False,2019-09-30,2019-10-29,USD,2019-10-31,2020-10-30,19.43000030517578,19.43000030517578,98.08999633789062,98.08999633789062,4.04837852790776,0.09733514823415423,4.04837852790776,0.07651740019157871,3.6005803569052492,3.6895466130035075,-0.08896625609825826,3.600580356905249,4.440892098500626e-16,0.0,0.019338050679785335,0.4244461993762014,-0.26004544811378905,253,ENPH,1,1,2009-05-06,,True,122385775.0,126332567.0,1.0322487805465954,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",4,0000723125,MU,MICRON TECHNOLOGY INC,2025-04-04,2025,2025-04-07,3.532489196045592,72329230462.22305,1117571525.0,7552000000.0,11541000000.0,True,13073000000.0,YTD_diff,False,1931297122.059632,-0.2614284455776214,-0.3639565118592027,行業殺,36.0,Semiconductors & Related Devices,False,2025-02-27,2025-03-21,USD,2025-04-07,2026-04-09,68.37000274658203,68.19625854492188,421.510009765625,421.4451904296875,5.179887275664476,0.36346431472052254,5.16513080053514,0.34801135366676816,3.532489196045592,3.573500648763212,-0.04101145271761997,3.532489196045592,0.0,0.0023935380459496614,0.01146352440706111,0.18812918474229479,-0.10866675176102047,253,MU,1,1,1994-01-06,,True,1117571525.0,1127734051.0,1.009093400979414,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",5,0001372920,EDU,New Oriental Education & Technology Group Inc.,2022-03-10,2022,2022-03-11,3.061586771067589,19266935865.284824,1690082150.0,1612211000.0,0.0,True,1130085000.0,FY_latest,False,35674610.935087204,-0.4337650537490845,-0.6431310750098225,個別殺,82.0,Services-Educational Services,True,2021-05-31,2021-09-24,USD,2022-03-11,2023-03-14,10.199999809265137,9.982458114624023,39.2599983215332,38.422672271728516,2.8490191324159295,-0.05233610670732669,2.8490195152622957,-0.06746493642431672,3.0615867710675895,3.1274796687040762,-0.06589289763648676,3.061586771067589,4.440892098500626e-16,-9.946594559107069e-08,0.016223336052352266,0.28300096908981076,-0.16393437909102304,253,EDU,1,1,2006-08-22,,True,1690082150.0,1696966183.0,1.004073194311886,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",6,0000723612,CAR,"AVIS BUDGET GROUP, INC.",2020-03-31,2020,2020-04-01,2.4924322238772105,1026172698.237854,73825376.0,615000000.0,3483000000.0,True,2445000000.0,YTD_diff,False,60045832.99207688,-0.4709104001522064,-0.5429969375402492,行業殺,75.0,Services-Auto Rental & Leasing (No Drivers),False,2019-09-30,2019-11-01,USD,2020-04-01,2021-04-01,12.850000381469727,12.208878517150879,74.20999908447266,70.50746154785156,4.775097315351576,0.6536032613226228,4.775097033575718,0.6275035355882823,2.4924322238772105,2.5484390093740927,-0.056006785496882205,2.4924322238772105,0.0,4.8791536588765894e-08,0.016036663001721907,0.241582467757137,-0.15655340463684586,253,CAR,1,1,1995-02-09,,True,69555822.0,69858812.0,1.0043560695753118,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",7,0001035983,FIX,COMFORT SYSTEMS USA INC,2025-02-21,2025,2025-02-24,2.4576013817173674,12941314568.0,35553062.0,549939000.0,68335000.0,True,849057000.0,FY_latest,False,169252158.9691162,-0.2673274278640747,-0.0504530403289579,行業殺,17.0,Electrical Work,False,2024-12-31,2025-02-20,USD,2025-02-24,2026-02-25,358.5400085449219,356.76458740234375,1450.5999755859375,1448.5286865234375,3.0601806840482437,0.17427668369092886,3.0458524600168584,0.16064700676740973,2.4576013817173674,2.485859556287673,-0.02825817457030544,2.4576013817173674,0.0,0.0035414598463447966,0.01174317156210991,0.22370878497400337,-0.09030615322355906,253,FIX,1,1,1997-03-26,,True,35553062.0,35174967.0,0.989365332302461,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",8,0001314727,SONO,Sonos Inc,2020-03-13,2020,2020-03-16,2.3636732860384813,929515780.5188084,110001870.0,408419000.0,32631000.0,True,147426000.0,YTD_diff,False,22132045.25952339,-0.3125176131725311,-0.350424741911913,個別殺,36.0,Household Audio & Video Equipment,False,2019-12-28,2020-02-06,USD,2020-03-16,2021-03-16,7.46999979019165,7.46999979019165,42.25,42.25,4.655957320838965,0.6814823675994375,4.655957320838965,0.6506566336764681,2.3636732860384813,2.426489316703975,-0.0628160306654939,2.3636732860384813,0.0,0.0,0.01867483115147439,0.2984201483870348,-0.18342857360839848,253,SONO,1,1,2005-01-14,,True,110001870.0,124597844.0,1.1326884170241833,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",9,0000018926,LUMN,"Lumen Technologies, Inc.",2023-09-11,2023,2023-09-12,2.3185573553942818,1380940961.8064525,1007986100.0,411000000.0,,False,2459000000.0,YTD_diff,False,32386106.19508624,-0.4112266600131988,-0.5579432972809673,個別殺,48.0,Telephone Communications (No Radiotelephone),False,2023-06-30,2023-08-01,USD,2023-09-12,2024-09-12,1.4199999570846558,1.4199999570846558,5.989999771118164,5.989999771118164,3.2183098254566076,0.2711275936213027,3.2183098254566076,0.2535932175555282,2.3185573553942818,2.3649749905971844,-0.04641763520290265,2.3185573553942818,0.0,0.0,0.013987293342226259,0.9305019944773418,-0.3287671277616546,253,LUMN,1,1,1994-01-06,,True,1007986100.0,1014812246.0,1.0067720636227027,False,True,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",10,0000719413,HL,HECLA MINING CO/DE/,2024-12-16,2024,2024-12-17,2.235411545519791,3376181932.301052,637015436.0,22273000.0,,False,151691000.0,YTD_diff,False,66217724.65224266,-0.2650299072265625,-0.0524814566956096,個別殺,14.0,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),False,2024-09-30,2024-11-07,USD,2024-12-17,2025-12-19,5.329999923706055,5.314182758331299,19.670000076293945,19.6578369140625,2.699126998077732,0.1433250286814569,2.6904315868389364,0.12626396531877027,2.235411545519791,2.2767021768244367,-0.0412906313046455,2.235411545519791,0.0,0.0023562044260097004,0.015148370087342489,0.18166941848285756,-0.17001827131340885,253,HL,1,1,1994-03-18,,True,637015436.0,670349801.0,1.0523289752746274,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",11,0001064728,BTU,PEABODY ENERGY CORP,2021-11-16,2021,2021-11-17,2.166467393352981,1341521965.9805298,127400000.0,587000000.0,,False,4000000.0,YTD_diff,False,94041223.26455116,-0.272975742816925,0.1542570357550488,個別殺,12.0,Bituminous Coal & Lignite Surface Mining,False,2021-09-30,2021-11-05,USD,2021-11-17,2022-11-17,10.34000015258789,9.860616683959961,27.989999771118164,26.692331314086914,1.7069636889452076,-0.14511556486334254,1.7069631874340776,-0.15785880741162395,2.166467393352981,2.214381639632244,-0.04791424627926277,2.166467393352981,0.0,1.8526706679899974e-07,0.015131954903089495,0.1471483938918703,-0.20319149354927624,253,BTU,1,1,1998-07-14,,True,127400000.0,143900000.0,1.129513343799058,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",12,0000097210,TER,"TERADYNE, INC",2025-05-15,2025,2025-05-16,2.123185812106185,13313279275.435295,160420287.0,475632000.0,,False,826534000.0,YTD_diff,False,274123895.772934,-0.2589316666126251,-0.2565974764784995,個別殺,38.0,Instruments For Meas & Testing of  Electricity & Elec Signals,False,2025-03-30,2025-05-02,USD,2025-05-16,2026-05-19,82.7300033569336,82.39337921142578,321.5199890136719,321.3985900878906,2.9007817516886254,0.24897524078404176,2.886377081679706,0.23481986771333774,2.123185812106185,2.14732309002816,-0.024137277921975286,2.123185812106185,0.0,0.003706451974725411,0.011463512566344924,0.2047372913505312,-0.19414415908512117,253,TER,1,1,1994-03-31,,True,160420287.0,156542162.0,0.9758252209086249,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",13,0000077543,TPC,TUTOR PERINI CORP,2025-02-06,2025,2025-02-07,2.057862042741794,1282030973.35458,52434803.0,287403000.0,655706000.0,True,301630000.0,YTD_diff,False,11510954.189491272,-0.2798569500446319,0.0324341458222423,行業殺,15.0,General Bldg Contractors - Nonresidential Bldgs,False,2024-09-30,2024-11-06,USD,2025-02-07,2026-02-10,24.149999618530273,24.066356658935547,86.0,85.77716064453125,2.5641938603400205,0.16558360400858052,2.5610766608050906,0.15205481734460258,2.057862042741794,2.091065292373064,-0.03320324963126975,2.057862042741794,0.0,0.0008753531113887547,0.01174317963025473,0.3438499707608633,-0.08427377831083038,253,TPC,1,1,1994-02-14,,True,52485719.0,52791451.0,1.005825051191544,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",14,0001760965,KTB,"Kontoor Brands, Inc.",2020-05-22,2020,2020-05-26,2.037083389517621,801752611.3016214,57104887.0,479366000.0,1392223000.0,True,525884000.0,YTD_diff,False,24694783.03089142,-0.5796748995780945,-0.5603104394989686,行業殺,23.0,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",False,2020-03-28,2020-05-08,USD,2020-05-26,2021-05-25,15.0,12.293279647827148,63.65999984741211,53.04835891723633,3.3152324226686476,0.42084752679577697,3.243999989827474,0.39842185706838396,2.0370833895176212,2.0348495830324675,0.0022338064851537,2.037083389517621,4.440892098500626e-16,0.016784267910441075,0.016036412484574436,0.12845885116111244,-0.07530933678711138,253,KTB,1,1,2018-12-20,,True,57104887.0,57631495.0,1.0092217676571185,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",15,0001370450,WLDN,"Willdan Group, Inc.",2025-01-29,2025,2025-01-30,2.0277775328040093,520642532.5211334,14124865.0,53106000.0,91894000.0,True,53713000.0,YTD_diff,False,4827611.973571777,-0.257743775844574,0.0036637265724879,個別殺,87.0,Services-Engineering Services,False,2024-09-27,2024-11-01,USD,2025-01-30,2026-02-02,36.400001525878906,36.400001525878906,128.16000366210938,128.16000366210938,2.52087907389215,0.16285923775630962,2.52087907389215,0.14936202300520285,2.0277775328040093,2.0633334001120134,-0.035555867308004085,2.0277775328040093,0.0,0.0,0.011743223180296303,0.29733077757308535,-0.09393267357298063,253,WLDN,1,1,2006-08-09,,True,14407642.0,14796110.0,1.0269626355235646,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",16,0000916540,DAR,DARLING INGREDIENTS INC.,2020-03-18,2020,2020-03-19,1.9968962513482875,2299821982.458173,163921741.0,72935000.0,,False,362621000.0,FY_latest,False,31143032.467079163,-0.3124309182167053,-0.3719054384633007,個別殺,20.0,Fats & Oils,False,2019-12-28,2020-02-25,USD,2020-03-19,2021-03-19,14.489999771118164,14.489999771118164,71.87000274658203,71.87000274658203,3.9599726626521514,0.6550364933122681,3.9599726626521514,0.6193922077332135,1.9968962513482875,2.0628606454732807,-0.06596439412499322,1.9968962513482875,0.0,0.0,0.02201090347899637,0.091076894906851,-0.10067815845042505,253,DAR,1,1,1995-11-29,,True,163921741.0,163172181.0,0.9954273301672656,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",17,0001528849,RH,RH,2017-02-10,2017,2017-02-13,1.9441776552402965,1033120502.9080504,40802548.0,55426000.0,,False,130392000.0,YTD_diff,False,50074466.662597656,-0.3211470544338226,-0.1983922159523244,個別殺,57.0,Retail-Furniture Stores,False,2016-10-29,2016-12-08,USD,2017-02-13,2018-02-13,25.889999389648438,25.889999389648438,88.80000305175781,88.80000305175781,2.429895911363466,0.16497586525006303,2.429895911363466,0.14275892562446701,1.9441776552402965,2.0014168644442485,-0.05723920920395198,1.9441776552402965,0.0,0.0,0.019441492975830865,0.4475921401486791,-0.256943215449304,253,RH,1,1,2011-09-09,,True,35902419.0,20478213.0,0.5703853269608379,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",18,0001638833,SGRY,"Surgery Partners, Inc.",2020-03-06,2020,2020-03-09,1.8894103837943388,532687659.45108986,49506287.0,111300000.0,,False,149646000.0,YTD_diff,False,6750713.737726212,-0.2598488628864288,-0.0170346321572057,個別殺,80.0,"Services-General Medical & Surgical Hospitals, NEC",False,2019-09-30,2019-11-06,USD,2020-03-09,2021-03-09,9.770000457763672,9.770000457763672,40.599998474121094,40.599998474121094,3.155577950035668,0.43820966843021214,3.155577950035668,0.4118440648971746,1.8894103837943388,1.9433689267506473,-0.05395854295630853,1.8894103837943388,0.0,0.0,0.018674586088200718,0.47465438463104825,-0.26760564536403453,253,SGRY,1,1,2015-04-22,,True,49289926.0,59890985.0,1.2150755714260963,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",19,0001144879,APLD,Applied Digital Corp.,2025-02-25,2025,2025-02-26,1.8822074319603224,969642377.7053548,122739540.0,4435000.0,,False,52487000.0,YTD_diff,False,157245591.82300568,-0.2586992383003235,0.1798573175682898,個別殺,73.0,Services-Computer Processing & Data Preparation,False,2024-02-29,2024-04-11,USD,2025-02-26,2026-02-27,8.104999542236328,8.104999542236328,27.270000457763672,27.270000457763672,2.3645900059161935,0.1673656686214915,2.3645900059161935,0.15381642208562352,1.8822074319603224,1.9160531446019848,-0.03384571264166247,1.8822074319603224,0.0,0.0,0.011742982918700795,0.4846267139957223,-0.3594040725268445,253,APLD,1,1,2001-08-09,,True,222903471.0,285769539.0,1.2820327010520172,False,False,False
events_gatefix.csv,"B(總債務/四季經營現金流<=3, gatefix)",20,0001511737,UI,Ubiquiti Inc.,2012-11-06,2012,2012-11-07,1.869105228604632,986841190.5079994,88984777.0,122060000.0,29591000.0,True,81788000.0,FY_latest,False,4440445.081520081,-0.2771627306938171,-0.4125271674552728,個別殺,36.0,Radio & Tv Broadcasting & Communications Equipment,False,2012-06-30,2012-09-28,USD,2012-11-07,2013-11-07,10.270000457763672,9.361621856689453,37.18000030517578,34.36398696899414,2.6707300823562923,0.2793989031003665,2.6202530329070557,0.2520039446568574,1.869105228604632,1.8915667944634755,-0.022461565858843624,1.869105228604632,0.0,0.01394296171853604,0.021880888283476896,0.24528307580379405,-0.0974297008237579,253,UI,1,1,2011-06-17,,True,88543801.0,87639156.0,0.9897830792242588,False,False,False
